Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,Has the software been deployed onto a web server (if feasible)?,Infeasable,"No, but no clear constraints not to",False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,How long did this form take to complete?,00:12:00,14:11:00,False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,Institution (if applicable),University of California,"University of California, Irvine",False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,Is the software itself documented well? Which of the following code readability standards have been implemented?,"Docstrings, Inline comments",Inline comments,False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,Is the software sufficiently modular?,Yes,No,False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,Research Area:,AI-Generated Code,Ai for analysis,False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,Year Published:,2025.0,2025,False,
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,"A1.1. The protocol is open, free, and universally implementable.",No,Yes,False,A
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",No,Yes,False,I
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No,No: no datasets used,False,I
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far are We?,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No,No: program uses external libraries but are not referenced appropriately,False,R
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,(R1) Please list the software attributes in the repository.,README only,README,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Any additional notes for A?,,"Typical github only entry, weak readme",False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Any additional notes for F?,GitHub but no Zenodo,F1: I could not find any DOI for the artefact; F2: Very bare metadata on the github,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Any additional notes for I?,"I2: dataset is linked externally but is FAIR, unsure whether to give but gave BOD",I1: Results generation files use JSON; I2: Somewhat qualified references to datasets used.,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Any additional notes for R?,Results are reproducible but software does not meet reusability standards,"R2: Other libraries used in source code, not appropriately referenced; R3: Some commenting, but not enough, and weak documentation; Use of 3rd party tools: Exemplar results for deepseek provided",False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Anything else to note?,,"No DOI, github repo only, weak readme/metadata",False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,How long did this form take to complete?,00:06:46,00:12:00,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Is the software itself documented well? Which of the following code readability standards have been implemented?,,Inline comments,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Is the software sufficiently modular?,No,Yes,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Research Area:,LLMs and commit message generation,"Commit Message Generation, Large Language Model, In-Context Learning",False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,Year Published:,2025.0,2025,False,
An Empirical Study on Commit Message Generation Using LLMs via In-Context Learning,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
An Empirical Study on Package-Level Deprecation in Python Ecosystem,Anything else to note?,We are making the assumption that the dataset used for the study is FAIR itself,,False,
An Empirical Study on Package-Level Deprecation in Python Ecosystem,How long did this form take to complete?,00:03:21,06:00:00,False,
An Empirical Study on Package-Level Deprecation in Python Ecosystem,Research Area:,Open-source Software,Program comprehension,False,
An Empirical Study on Package-Level Deprecation in Python Ecosystem,Year Published:,2025.0,2025,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,(R1) Please list the software attributes in the repository.,"README, external resources PDF",README,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Any additional notes for R?,"R3: I viewed the code in the external resources PDF which may not be representative of all of the code; Overall Reproducibility question: They provided a detailed explanation in the external resources .pdf to troubleshoot reproducibility issues, which in my opinion makes it strong for this criteria.",,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Does the software metadata (i.e. README) describe how to retrieve the artefact?,No,Yes,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Does the software require the use of any 3rd party tools in order to execute it?,Yes,No,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No: infeasible,Yes,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,How long did this form take to complete?,00:18:00,10:00:00,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Institution (if applicable),"University of Genoa, Case Western Reserve University, Carnegie Mellon University, North Carolina State University, CASD - School of Advanced Defense Studies","Carnegie Mellon University, University of Genoa, North Carolina State University",False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Is the software sufficiently modular?,No,Yes,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,"Link to artefact repository (Github, Zenodo, Figshare etc)",https://osf.io/vmnsh/overview?view_only=c8e26e10cbf145,https://osf.io/vmnsh/overview,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,Gemfile (Ruby),,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Research Area:,"Software engineering, Build integrity",Analysis,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,Year Published:,2025.0,2025,False,
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Yes,False,A
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",Yes,No,False,I
An Empirical Study on Reproducible Packaging in Open-Source Ecosystems,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
An Exploratory Study of ML Sketches and Visual Code Assistants,(R1) Please list the software attributes in the repository.,README,readme.md,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,A1 follow-up: Which of these protocols are available to download the software?,Download,"Download, restapi",False,
An Exploratory Study of ML Sketches and Visual Code Assistants,Does the software require the use of any 3rd party tools in order to execute it?,Yes,No,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,Yes,No: infeasible,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,Has the software artefact been mentioned or cited in the paper for ease of findability?,Yes,No,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,How long did this form take to complete?,00:09:40,11:56:00,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,"If F1 is met, please input the DOI of the latest version",https://doi.org/10.5281/zenodo.13184028,https://doi.org/10.5281/zenodo.15118203,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,Institution (if applicable),"Carnegie Mellon University, University of Porto",Università della Svizzera Italiana,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,"Link to artefact repository (Github, Zenodo, Figshare etc)",,https://zenodo.org/records/15118203,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,Year Published:,2025.0,2025,False,
An Exploratory Study of ML Sketches and Visual Code Assistants,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
An Exploratory Study of ML Sketches and Visual Code Assistants,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
An Exploratory Study of ML Sketches and Visual Code Assistants,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
An Exploratory Study of ML Sketches and Visual Code Assistants,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
An Exploratory Study of ML Sketches and Visual Code Assistants,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
An Exploratory Study on the Engineering of Security Features,Anything else to note?,"There is a replication package, but contains no scripts or code, just a small dataset with results and a written analysis https://doi.org/10.5281/zenodo.14237229",No software artefact but dataset is available here! https://doi.org/10.5281/zenodo.14860507,False,
An Exploratory Study on the Engineering of Security Features,How long did this form take to complete?,00:06:00,04:48:00,False,
An Exploratory Study on the Engineering of Security Features,Institution (if applicable),GitLab Inc,"Ruhr University Bochum, XITSAO GmbH, Chalmers University of Gothenburg",False,
An Exploratory Study on the Engineering of Security Features,"Link to artefact repository (Github, Zenodo, Figshare etc)",https://zenodo.org/records/14237229,https://doi.org/10.5281/zenodo.14237228,False,
An Exploratory Study on the Engineering of Security Features,Which (if any) ACM Badges does the report have?,,"Artefact Available, Artefact Functional",False,
An Exploratory Study on the Engineering of Security Features,Year Published:,2025.0,2025,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,(R1) Please list the software attributes in the repository.,"README, LICENSE",README,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Any additional notes for F?,Exceptional,,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Any additional notes for I?,"I2: Unsure. Datasets mentioned in paper but don't seem to be used in gathering results, or if they are used, are stored in the repository? Giving benefit of the doubt but perhaps more investigation needed.",,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Any additional notes for R?,R2: Unsure,,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Anything else to note?,"A very large project requiring thousands of machine hours, so some questions involved more than the usual guesswork (e.g. 'would this be possible to reproduce'). Not fully sure if all source code is provided in the repository.",,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No: infeasible,Yes,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,How long did this form take to complete?,00:12:00,15:00:00,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Is the software itself documented well? Which of the following code readability standards have been implemented?,,Docstrings,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Is the software sufficiently modular?,No,Yes,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Please input any links to GitHub if available,https://github.com/UTD-FAST-Lab/NDSAStudy/tree/main,https://github.com/UTD-FAST-Lab/NDSAStudy?tab=readme-ov-file#provenance,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,"requirements.txt (pip), pyproject.toml",requirements.txt (pip),False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Research Area:,"Static Analysis, Software Testing",Analysis,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,Year Published:,2025.0,2025,False,
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Yes,False,A
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
An Extensive Empirical Study of Nondeterministic Behavior in Static Analysis Tools,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,(R1) Please list the software attributes in the repository.,,README only,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Any additional notes for A?,Requires AI api key,,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Any additional notes for I?,,"I2: there is a datasets folder but there is just a Java file here. Was there meant to be a dataset here? If it's not here and there is supposed to be one then I can't really give this
I believe this can be integrated with other LLMs / AI agents",False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Any additional notes for R?,R1: README is not sufficient,Needs API keys for LLM of your choice,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Anything else to note?,,Had some technical issues with GitHub so took longer to complete than anticipated,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Does the software metadata (i.e. README) describe how to retrieve the artefact?,Yes,No,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Does the software require the use of any 3rd party tools in order to retrieve it?,Yes,No,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",Yes,No,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,How long did this form take to complete?,00:07:00,12:17:00,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Is the software itself documented well? Which of the following code readability standards have been implemented?,"Docstrings, Inline comments",Docstrings,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,,"pyproject.toml, uv.lock (uv package manager for Python)",False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Research Area:,LLM Static Analysis,Agentic AI/LLMs,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,Year Published:,2025.0,2025,False,
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,No: datasets used but not referenced appropriately,False,I
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
An LLM-Based Agent-Oriented Approach for Automated Code Design Issue Localization,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program uses external libraries but are not referenced appropriately,Yes,False,R
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,(R1) Please list the software attributes in the repository.,"ReadME, Contains all information necessary, inc data structure, setup, link to crawling tool which hs its own docs","READMEs for each section, LICENSE",False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,A1 follow-up: Which of these protocols are available to download the software?,"Download, restapi",Download,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Any additional notes for F?,,F1.1: Artefact is small enough that a single identifier is sufficient,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Any additional notes for I?,Fr I2 https://zenodo.org/records/13170981 (Crawling tool lmplementation),,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Any additional notes for R?,,"R1.2: Four versions of the software are shared, which counts as version history in my opinion, but open to debate; R2: No references to external libraries; R3: Good commenting, if inconsistent.",False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Anything else to note?,,"When downloading and extracting, i had a few issues where files would not be extracted as the file name was too long or the file path was too deep. Luckily i am not actually trying to reproduce anything or use the software, but that seems like a big issue. Might be a windows thing.",False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Does the software require the use of any 3rd party tools in order to execute it?,Yes,No,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",Yes,No,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No but no clear constraints not to,No: infeasible,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Has the software been deployed onto a web server (if feasible)?,"No, but no clear constraints not to",Infeasable,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,How long did this form take to complete?,00:12:00,00:10:00,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,"If F1 is met, please input the DOI of the latest version",https://doi.org/10.5281/zenodo.14751981,https://doi.org/10.5281/zenodo.14873743,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,"Link to artefact repository (Github, Zenodo, Figshare etc)",https://zenodo.org/records/14751981,https://zenodo.org/records/14873743,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Research Area:,Security,"Security, Web",False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,Year Published:,2024.0,2025,False,
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Analyzing the Feasibility of Adopting Google's Nonce-Based CSP Solutions on Websites,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Answering User Questions About Machine Learning Models Through Standardized Model Cards,(R1) Please list the software attributes in the repository.,README,Detailed README,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,Any additional notes for R?,,R3: code is readable but could do with some comments,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,Anything else to note?,Not sure how much of a software tool this qualifies as tbh,,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",No,Yes,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,How long did this form take to complete?,00:08:00,06:40:00,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,Research Area:,"Machine Learning, ML Model Reuse",Software Engineering for AI,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,Year Published:,2025.0,2025,False,
Answering User Questions About Machine Learning Models Through Standardized Model Cards,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
Answering User Questions About Machine Learning Models Through Standardized Model Cards,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Answering User Questions About Machine Learning Models Through Standardized Model Cards,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
Answering User Questions About Machine Learning Models Through Standardized Model Cards,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program uses external libraries but are not referenced appropriately,Yes,False,R
Answering User Questions About Machine Learning Models Through Standardized Model Cards,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Are LLMs Correctly Integrated into Software Systems?,(R1) Please list the software attributes in the repository.,"README, LICENSE, tutorial",README,False,
Are LLMs Correctly Integrated into Software Systems?,Any additional notes for A?,"not sure if ALL source code provided, but I think so",,False,
Are LLMs Correctly Integrated into Software Systems?,Any additional notes for F?,"Again, dataset included without a seperate identifier, feels a little wrong to penalise papers on this basis",,False,
Are LLMs Correctly Integrated into Software Systems?,Any additional notes for I?,I2: no EXTERNAL databases used,,False,
Are LLMs Correctly Integrated into Software Systems?,Any additional notes for R?,"R2: ASSUMING that it uses external libraries, could not find any references, but it stands to reason that a project such as this would use external libraries. R3: Not well documented enough in my opinion, very poor code commenting",,False,
Are LLMs Correctly Integrated into Software Systems?,Anything else to note?,Missing a few key areas,,False,
Are LLMs Correctly Integrated into Software Systems?,Does the software require the use of any 3rd party tools in order to execute it?,Yes,No,False,
Are LLMs Correctly Integrated into Software Systems?,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No: infeasible,Yes,False,
Are LLMs Correctly Integrated into Software Systems?,How long did this form take to complete?,00:13:00,05:56:00,False,
Are LLMs Correctly Integrated into Software Systems?,Institution (if applicable),"East China Normal University, Shanghai, The University of Tokyo,  University of Alberta","East China Normal University, The University of Tokyo",False,
Are LLMs Correctly Integrated into Software Systems?,Is the software itself documented well? Which of the following code readability standards have been implemented?,,Inline comments,False,
Are LLMs Correctly Integrated into Software Systems?,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,pyproject.toml,,False,
Are LLMs Correctly Integrated into Software Systems?,Research Area:,LLM Software Engineering,Design for AI,False,
Are LLMs Correctly Integrated into Software Systems?,Year Published:,2025.0,2025,False,
Are LLMs Correctly Integrated into Software Systems?,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Yes,False,A
Are LLMs Correctly Integrated into Software Systems?,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Are LLMs Correctly Integrated into Software Systems?,F1.2. Different versions of the software are assigned distinct identifiers.,Yes,No,False,F
Are LLMs Correctly Integrated into Software Systems?,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Are LLMs Correctly Integrated into Software Systems?,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program uses external libraries but are not referenced appropriately,No: program does not use external libraries,False,R
Are LLMs Correctly Integrated into Software Systems?,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,(R1) Please list the software attributes in the repository.,"readme,","README, LICENSE",False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,A1 follow-up: Which of these protocols are available to download the software?,"Download, restapi",Download,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Any additional notes for F?,,"F1.1, F1.2: No need for multiple separate identifiers, artefact is small",False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Any additional notes for I?,software has the replication dataset in the repo so is reference properly?,,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Any additional notes for R?,mini conder required,"R3: Code commenting not good enough, though the documentation is solid",False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Anything else to note?,,"Very FAIR project, unfortunately lacking good code comments at least in some areas",False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Does the software require the use of any 3rd party tools in order to execute it?,Yes,No,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No but no clear constraints not to,No: infeasible,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,How long did this form take to complete?,00:04:30,00:06:00,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,"If F1 is met, please input the DOI of the latest version",https://doi.org/10.5281/zenodo.14902701,https://doi.org/10.5281/zenodo.14838016,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Is the software itself documented well? Which of the following code readability standards have been implemented?,Inline comments,,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,"Link to artefact repository (Github, Zenodo, Figshare etc)",https://zenodo.org/records/14902701,https://zenodo.org/records/14838016,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Research Area:,AI for Security,"vulnerability detection, deep learning, software security, explainable AI",False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,Year Published:,2025.0,2025,False,
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Are We Learning the Right Features? A Framework for Evaluating DL-Based Software Vulnerability Detection Solutions,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,(R1) Please list the software attributes in the repository.,"README, LICENSE",Readme is there but bare,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,A1 follow-up: Which of these protocols are available to download the software?,"Git (clone), Download",Git (clone),False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Any additional notes for F?,"Very bare github repo, lacking metadata",,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Any additional notes for I?,"Datasets clearly stated to be used in paper, not referenced by artefact... however, software independent from dataset (does not rely on or use dataset to function). Marking I2 as no dataset for now but could be persuaded either way.",,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Any additional notes for R?,"R1: in my opinion, the readme provided is not sufficient to satisfy R1. R2: No references to external libraries, let alone qualified ones.",,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Anything else to note?,"Poor README, weak compliance",,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",No,Yes,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No: infeasible,Yes,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,How long did this form take to complete?,00:12:00,04:01:00,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,"If F1 is met, please input the DOI of the latest version",https://doi.org/10.6084/m9.figshare.25448122,,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Is the software itself documented well? Which of the following code readability standards have been implemented?,,Inline comments,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Is the software sufficiently modular?,No,Yes,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,"Link to artefact repository (Github, Zenodo, Figshare etc)",https://figshare.com/articles/dataset/Artifacts_for_AssetHarvester_It_s_not_just_about_the_Secrets_in_Software_Artifacts_/25448122?utm_source=chatgpt.com,https://github.com/setu1421/AssetHarvester,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Research Area:,"Security, Information Leakage",Security and Analysis,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,Year Published:,2025.0,2025,False,
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,No,False,A
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,F1. Software is assigned a globally unique and persistent identifier (DOI),Yes,No,False,F
AssetHarvester: A Static Analysis Tool for Detecting Secret-Asset Pairs in Software Artifacts,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,Yes,No,False,F
